Date,simple return
2010-10-05,0.014342810281119833
2010-10-06,0.0008220105700527114
2010-10-07,-0.0011497156247987084
2010-10-08,0.017434117340379807
2010-10-11,0.0045264403861706715
2010-10-12,-0.0019311018843723993
2010-10-13,0.009835462771972558
2010-10-14,0.0027146636897976695
2010-10-15,-0.0006372394581060092
2010-10-18,0.009401168801582704
2010-10-19,-0.002683891791860793
2010-10-20,0.01071806070323511
2010-10-21,0.0022094780558583604
2010-10-22,-0.0017322493459521748
2010-10-25,0.0022081065889414386
2010-10-26,-0.010701668288291777
2010-10-27,0.003499912417936457
2010-10-28,0.0017438938323333097
2010-10-29,0.006013687117536692
2010-11-01,0.0007862216065532834
2010-11-02,0.006287268066941687
2010-11-03,0.0045296158248504526
2010-11-04,0.01072988666482888
2010-11-05,0.0
2010-11-08,-0.0038465314324710453
2010-11-09,0.0009267833197514896
2010-11-10,-0.0037031426765089526
2010-11-11,-0.0032522235303917846
2010-11-12,-0.0004660390032497075
2010-11-15,-0.0006221569811458716
2010-11-16,-0.013065312982419641
2010-11-17,-0.0028370699067087335
2010-11-18,0.011853736568895767
2010-11-19,0.00046875628014775295
2010-11-22,-0.007650587179359292
2010-11-23,-0.014946259329878697
2010-11-24,-0.00015985345968438924
2010-11-26,-0.007507628094498786
2010-11-29,0.0
2010-11-30,-0.017061150307627337
2010-12-01,0.017684716068681494
2010-12-02,0.003378775245726384
2010-12-03,-0.0004811514890590285
2010-12-06,-0.004331453200849489
2010-12-07,0.0014500987685692746
2010-12-08,0.00772327114926985
2010-12-09,0.003831957193091373
2010-12-10,0.0052489922268594835
2010-12-13,-0.00015819761653834696
2010-12-14,0.005696914748329451
2010-12-15,0.001416343876585291
2010-12-16,0.013513367589822911
2010-12-17,0.004806245355232441
2010-12-20,0.0024687617843393017
2010-12-21,-0.0015390370806775966
2010-12-22,0.0012332390051124076
2010-12-23,0.004464676731772643
2010-12-27,-0.0087367298337786
2010-12-28,0.0013915747765507192
2010-12-29,-0.005558962881178853
2010-12-30,-0.0018634796185427183
2010-12-31,0.0007781003964935085
2011-01-03,0.006839469844502455
2011-01-04,0.0027793318227828934
2011-01-05,-0.0023095843853894182
2011-01-06,-0.0016976851089549605
2011-01-07,-0.002937003350824363
2011-01-10,-0.002170448716680373
2011-01-11,-0.004972286936481218
2011-01-12,0.014522389032720628
2011-01-13,0.00784978896296007
2011-01-14,0.0007636039391452076
2011-01-18,-0.00045771815710760055
2011-01-19,0.005105993118698748
2011-01-20,0.006886135502074842
2011-01-21,0.0016719751553067042
2011-01-24,0.01016521578623486
2011-01-25,0.0018022963486397092
2011-01-26,-0.008845937976008966
2011-01-27,-0.029193359750030567
2011-01-28,0.0003115888433773417
2011-01-31,-0.016666687970712912
2011-02-01,-0.0033264644031586466
2011-02-02,-0.002066252459727358
2011-02-03,0.001752125749207245
2011-02-04,0.011287519400716928
2011-02-07,0.014777600236862254
2011-02-08,0.001394232041306731
2011-02-09,-0.003867580419536054
2011-02-10,0.002950958270867554
2011-02-11,0.002322799106746487
2011-02-14,-0.0029356157325042265
2011-02-15,-0.009606172286949155
2011-02-16,-0.0025030906489523774
2011-02-17,0.0037641784134012646
2011-02-18,0.0046873777867819655
2011-02-22,-0.003577102777273966
2011-02-23,0.0012487354742141132
2011-02-24,-0.01714731940263381
2011-02-25,-0.003330684935540784
2011-02-28,0.003341815469984022
2011-03-01,-0.00491671375998981
2011-03-02,-0.0052599111581695945
2011-03-03,0.002243144909708894
2011-03-04,-0.008313080609625878
2011-03-07,-0.005158963087529389
2011-03-08,0.005509693390063353
2011-03-09,-0.0008059186666881102
2011-03-10,-0.00822584254372738
2011-03-11,0.0
2011-03-14,-0.0022767065519185836
2011-03-15,-0.011246987630495586
2011-03-16,-0.015331382483597
2011-03-17,0.01171956005237651
2011-03-18,0.002812986196651268
2011-03-21,0.011551055395706111
2011-03-22,-0.0060355949159969224
2011-03-23,-0.0003282089580758374
2011-03-24,0.0037759369362451167
2011-03-25,-0.004252648992455921
2011-03-28,-0.0036136013552290347
2011-03-29,0.010220865287453362
2011-03-30,0.011259668568401215
2011-03-31,-0.005970174453837518
2011-04-01,0.007791921240672517
2011-04-04,0.0028995749531781634
2011-04-05,-0.009476610764746374
2011-04-06,0.0014595926131473203
2011-04-07,0.005990805262454657
2011-04-08,-0.0037018750261585964
2011-04-11,0.004684910149752142
2011-04-12,0.011256061608098555
2011-04-13,0.0015901453721369752
2011-04-14,0.004921152291253339
2011-04-15,0.013902208673224115
2011-04-18,-0.0028044594205278717
2011-04-19,-0.002187656673338534
2011-04-20,-0.002192292376756222
2011-04-21,-0.007062124836943351
2011-04-25,0.001580270724516053
2011-04-26,0.007259119628695521
2011-04-27,0.011294455849252039
2011-04-28,0.007497772852220752
2011-04-29,0.006201671802326336
2011-05-02,0.004314264764839093
2011-05-03,0.008131173251272994
2011-05-04,0.011565866396074487
2011-05-05,-0.008876163261651526
2011-05-06,-0.009259409394824836
2011-05-09,-0.0019912967760101763
2011-05-10,0.009057233972205925
2011-05-11,0.0028907802189033216
2011-05-12,0.013956189171722588
2011-05-13,0.0002991632030020508
2011-05-16,0.0011967514095494458
2011-05-17,0.007170253667917903
2011-05-18,-0.0005933301363120203
2011-05-19,0.0011874402656169014
2011-05-20,-0.001482219436792831
2011-05-23,-0.00460225225211619
2011-05-24,-0.0005965283461348836
2011-05-25,-0.009401745410544948
2011-05-26,-0.002861937329342812
2011-05-27,0.00015093521812792332
2011-05-31,0.012084521109261726
2011-06-01,-0.008955133907540436
2011-06-02,-0.005873526361193759
2011-06-03,-0.008786515214015855
2011-06-06,0.0010697518642137638
2011-06-07,-0.00671779006746831
2011-06-08,-0.0032275078744781194
2011-06-09,0.0024674529488091235
2011-06-10,-0.004769006131422837
2011-06-13,0.0010820579337733616
2011-06-14,-0.00015432286621153146
2011-06-15,-0.015441502213480729
2011-06-16,0.007841960580296403
2011-06-17,0.006691317862691948
2011-06-20,0.00618322196551202
2011-06-21,-0.013365945730337225
2011-06-22,-0.0024914213331377333
2011-06-23,-0.009366363578324877
2011-06-24,-0.013709175726881906
2011-06-27,0.0036745141039640217
2011-06-28,-0.0015917799440747782
2011-06-29,-0.002710534816637633
2011-06-30,0.016307004088441213
2011-07-01,0.011011400289298257
2011-07-05,-0.0001552860167395309
2011-07-06,0.006846786315103159
2011-07-07,0.003864290452872954
2011-07-08,-0.000308103586399322
2011-07-11,-0.0032342828339757546
2011-07-12,-0.002935657379050771
2011-07-13,0.0017046533054430046
2011-07-14,-0.0006186115919517565
2011-07-15,0.0035601042802198
2011-07-18,-0.0043189243646840625
2011-07-19,0.0009294869673239781
2011-07-20,0.0017945783327457665
2011-07-21,0.004516917713508262
2011-07-22,-0.003721289389807092
2011-07-25,-0.01463049191180199
2011-07-26,-0.0034746611926408377
2011-07-27,-0.014107050118254527
2011-07-28,-0.004501384086581517
2011-07-29,-0.006944636269093807
2011-08-01,-0.0009756085553239702
2011-08-02,-0.0091160231204378
2011-08-03,-0.0023004075467093488
2011-08-04,-0.018936029525205234
2011-08-05,0.016951901161050165
2011-08-08,-0.021455780449225692
2011-08-09,0.015685768930473243
2011-08-10,-0.02839583791348732
2011-08-11,0.033156954536455174
2011-08-12,0.011414188348171539
2011-08-15,0.01210325620883368
2011-08-16,-0.004201699171972106
2011-08-17,0.0008114284497786617
2011-08-18,-0.013134483193077973
2011-08-19,0.0016434543114893785
2011-08-22,0.012303034988100592
2011-08-23,0.021228334533847537
2011-08-24,0.004601493085431008
2011-08-25,-0.012320303832025314
2011-08-26,0.0006398571625796379
2011-08-29,0.00831080817922536
2011-08-30,0.0064983598554939626
2011-08-31,0.002834737737695381
2011-09-01,-0.006595426897073597
2011-09-02,-0.01122365006821624
2011-09-06,-0.002717676472118402
2011-09-07,0.005450245610867821
2011-09-08,0.0030295917126215155
2011-09-09,-0.01700841682968135
2011-09-12,-0.0001619530840273331
2011-09-13,0.0017791612343753815
2011-09-14,0.0064580537669916005
2011-09-15,0.0070579364920067
2011-09-16,0.02468941830637794
2011-09-19,-0.008083355248106439
2011-09-20,0.004231171968691383
2011-09-21,-0.016541582015147438
2011-09-22,-0.029355964699922965
2011-09-23,0.0013080839074088857
2011-09-26,0.021060983472489747
2011-09-27,0.011512763673993565
2011-09-28,-0.008378397390732428
2011-09-29,0.01546332756080604
2011-09-30,-0.008163380074192372
2011-10-03,-0.005381314175920915
2011-10-04,0.008434074673335568
2011-10-05,-0.00047341220405072715
2011-10-06,0.00426248889491454
2011-10-07,0.004716419918264103
2011-10-10,0.0139260526603735
2011-10-11,-0.003549631224234684
2011-10-12,0.00495596206729676
2011-10-13,-0.0036984274024810526
2011-10-14,0.0037121565439655058
2011-10-17,-0.009708702384282786
2011-10-18,0.010270897845579219
2011-10-19,0.005512746083224718
2011-10-20,0.005250879520000806
2011-10-21,0.01797529886108351
2011-10-24,-0.013432131812206372
2011-10-25,-0.013155582871628213
2011-10-26,0.0068203663750467936
2011-10-27,0.004773160086099626
2011-10-28,-0.008121438679391746
2011-10-31,-0.011432324098880842
2011-11-01,-0.020002953192678197
2011-11-02,0.0023919426042311454
2011-11-03,0.005567669049318935
2011-11-04,-0.002847516350555246
2011-11-07,0.0068221915558894786
2011-11-08,0.011818368722851913
2011-11-09,-0.023205159171920564
2011-11-10,0.008290753021209962
2011-11-11,0.010278405093136822
2011-11-14,-0.01314739413042898
2011-11-15,0.008088765359367311
2011-11-16,-0.004405427518197835
2011-11-17,-0.005372937814712153
2011-11-18,0.004766324999069704
2011-11-21,-0.024983976716600353
2011-11-22,0.00048642135273668785
2011-11-23,-0.010212153615595243
2011-11-25,-0.0009828119782576694
2011-11-28,0.02032790166970022
2011-11-29,0.0046593547405593405
2011-11-30,0.03262429216470175
2011-12-01,-0.007588714169077249
2011-12-02,0.009051132195951661
2011-12-05,0.0027838157726496338
2011-12-06,0.0
2011-12-07,0.006014972364547955
2011-12-08,-0.011651126333087625
2011-12-09,0.0077558945675901825
2011-12-12,-0.010158770018606544
2011-12-13,0.0065309977257772545
2011-12-14,-0.004325798583395657
2011-12-15,0.008378424171681553
2011-12-16,0.0023083363160381065
2011-12-19,-0.0029169591283065843
2011-12-20,0.01293290137105263
2011-12-21,0.0031919632601309367
2011-12-22,0.002879178609848765
2011-12-23,0.0072515308951266455
2011-12-27,0.0018000751557649686
2011-12-28,-0.0037430934403624994
2011-12-29,0.0064622435597936345
2011-12-30,-0.00388264134395766
2012-01-03,0.0017989211424511709
2012-01-04,-0.000448716772624036
2012-01-05,-0.004191901146891608
2012-01-06,-0.002404961114428561
2012-01-09,0.00421931827394606
2012-01-10,-0.004651811789896931
2012-01-11,-0.009799279146323392
2012-01-12,0.0019793729783470493
2012-01-13,0.0
2012-01-17,0.00683773098207352
2012-01-18,0.004487473134867859
2012-01-19,0.0007572659863128717
2012-01-20,0.0022700789053970993
2012-01-23,-0.018571616413940006
2012-01-24,-0.007692197816526192
2012-01-25,0.007441611706193951
2012-01-26,-0.0027700102928884807
2012-01-27,-0.0077159396553203585
2012-01-30,-0.016952107682043915
2012-01-31,-0.0026894604725501425
2012-02-01,0.0026967131760429197
2012-02-02,0.0017402160271422495
2012-02-03,-0.008685807859012185
2012-02-06,0.011788909841044859
2012-02-07,0.0029918066556480216
2012-02-08,-0.0009418644239007623
2012-02-09,0.006285093808697795
2012-02-10,-0.002498149181728637
2012-02-13,0.005479115820945957
2012-02-14,0.003891974272727472
2012-02-15,0.0010855495095816181
2012-02-16,0.010069479671248605
2012-02-17,-0.004447462352030196
2012-02-21,-0.0075489657422807
2012-02-22,0.0003106000075376869
2012-02-23,0.030726061350111022
2012-02-24,0.004366144036033637
2012-02-27,-0.000149968923313204
2012-02-28,0.010344867115047895
2012-02-29,0.0034130804248055924
2012-03-01,-0.014197099109050426
2012-03-02,0.00015023038056027893
2012-03-05,0.00419971219974169
2012-03-06,-0.0016430769144060164
2012-03-07,-0.003889825372349054
2012-03-08,0.004806063564066543
2012-03-09,0.00044870325797452537
2012-03-12,0.011653708375771288
2012-03-13,0.0028061539309875982
2012-03-14,-0.0007364105167991797
2012-03-15,-0.0025056116671453577
2012-03-16,-0.006353086721885948
2012-03-19,-0.0005950587092600212
2012-03-20,0.0
2012-03-21,-0.00014877938115753775
2012-03-22,0.004761870282903091
2012-03-23,-0.0013326461390286148
2012-03-26,0.00044466088845585006
2012-03-27,-0.0045949213136652345
2012-03-28,0.0005953532721472143
2012-03-29,-0.0026790474547201404
2012-03-30,0.0029846167980831506
2012-04-02,0.005207721576009572
2012-04-03,-0.0069569918186669355
2012-04-04,0.002533921542566153
2012-04-05,0.0007437868405535397
2012-04-09,-0.007428652188306462
2012-04-10,-0.006885123635411827
2012-04-11,0.0013565945130096235
2012-04-12,-0.0052680746500884945
2012-04-13,-0.004236493917209705
2012-04-16,0.014739359555181686
2012-04-17,0.003593993792516903
2012-04-18,-0.004028800705971669
2012-04-19,-0.0026967813197908974
2012-04-20,0.014120684947455331
2012-04-23,-0.012739195460728547
2012-04-24,0.005251552626148737
2012-04-25,0.006803573033719479
2012-04-26,-0.0002991240170824305
2012-04-27,-0.036339202110044266
2012-04-30,-0.012414597166029773
2012-05-01,-0.00110001273381366
2012-05-02,0.006449429387170635
2012-05-03,0.008284091057746412
2012-05-04,-0.00356531107102509
2012-05-07,-0.00046682773436212965
2012-05-08,-0.0014008307820783106
2012-05-09,-0.007637145721338334
2012-05-10,0.00738182347370997
2012-05-11,-0.007171833705998831
2012-05-14,-0.0015703935965175608
2012-05-15,0.0022019471078924546
2012-05-16,0.008945593886664938
2012-05-17,-0.005133157694540591
2012-05-18,-0.006879344332001769
2012-05-21,-0.00204660762288289
2012-05-22,-0.003786125095754045
2012-05-23,-0.012034987995729218
2012-05-24,0.00288542362737787
2012-05-25,-0.0012787907920452923
2012-05-29,0.0073612803147402595
2012-05-30,-0.010007771743342775
2012-05-31,-0.0004814307483514968
2012-06-01,-0.011880247634980301
2012-06-04,-0.002436788596750894
2012-06-05,-0.003745979949381084
2012-06-06,0.01029915121865077
2012-06-07,0.015533901226379099
2012-06-08,-0.00015924728593208481
2012-06-11,-0.003346530210020182
2012-06-12,0.0035175745291171623
2012-06-13,-0.0030271889245473416
2012-06-14,0.009749009373838602
2012-06-15,-0.004748542404685474
2012-06-18,-0.009382670926975867
2012-06-19,-0.0012845390799199885
2012-06-20,-0.02925554836168498
2012-06-21,-0.010597589729278822
2012-06-22,0.0013385684033586642
2012-06-25,-0.008691079787481293
2012-06-26,-0.0006746230179680568
2012-06-27,0.011979132791260394
2012-06-28,0.005168428670784042
2012-06-29,0.015923119305027544
2012-07-02,-0.0009796821257848087
2012-07-03,0.002778193039238097
2012-07-05,-0.00016296091722201034
2012-07-06,-0.0011410728444083418
2012-07-09,0.004405849796185635
2012-07-10,0.002924802226897061
2012-07-11,-0.00534595496266832
2012-07-12,0.037459318386726004
2012-07-13,0.021820858838805357
2012-07-16,-0.004301578876865109
2012-07-17,0.008331904547428604
2012-07-18,0.0004940657490162259
2012-07-19,0.0015426094466943763
2012-07-20,-0.0029264887000048923
2012-07-23,-0.005252661865708053
2012-07-24,-0.005746362302359365
2012-07-25,0.0
2012-07-26,0.008434841453982989
2012-07-27,0.008209453137846712
2012-07-30,0.00015357608052535276
2012-07-31,-0.00860216392059121
2012-08-01,-0.008211770537197016
2012-08-02,-0.007811184030678375
2012-08-03,0.031333626607667586
2012-08-06,0.004732845224515003
2012-08-07,0.006229805938237076
2012-08-08,0.0075508663720285085
2012-08-09,0.00014989726660252778
2012-08-10,0.000599060331080592
2012-08-13,-0.004343109130156675
2012-08-14,0.0037607407650510627
2012-08-15,-0.0013490926430343997
2012-08-16,0.005402342216164424
2012-08-17,0.0
2012-08-20,-0.0037313343131737398
2012-08-21,0.00029944047408547725
2012-08-22,0.0011982074623375638
2012-08-23,-0.0025427146861650707
2012-08-24,0.005098759132364128
2012-08-27,0.0013428911976283153
2012-08-28,-0.0017881688332195278
2012-08-29,-0.0017910078016419861
2012-08-30,0.00014919605661090074
2012-08-31,0.004635189048599608
2012-09-04,0.0031256061282975978
2012-09-05,-0.001632089854233687
2012-09-06,0.01411816607971228
2012-09-07,0.004102777142381386
2012-09-10,-0.0001458883353014917
2012-09-11,-0.0036489517091873314
2012-09-12,-0.0023438188802483717
2012-09-13,0.011894346159296187
2012-09-14,0.0036277693464858984
2012-09-17,0.0013011971903400532
2012-09-18,-0.0004330512861284719
2012-09-19,0.0005776518677222953
2012-09-20,0.0043317906228610426
2012-09-21,-0.002012881571959002
2012-09-24,0.004897653546047653
2012-09-25,-0.00243678676915815
2012-09-26,-0.00416711234306788
2012-09-27,0.0
2012-09-28,0.0008656887832272364
2012-10-01,0.0012974452074470122
2012-10-02,-0.00950327686963881
2012-10-03,0.005524338536790019
2012-10-04,0.003035922793017898
2012-10-05,0.0036033350001956066
2012-10-08,-0.007611693372376549
2012-10-09,-0.005788810964157176
2012-10-10,-0.008151324041311803
2012-10-11,-0.0020544710981524883
2012-10-12,-0.000882525865831818
2012-10-15,0.011333465715393398
2012-10-16,0.004220553976390873
2012-10-17,0.0150796432632605
2012-10-18,0.0
2012-10-19,-0.012955370055070303
2012-10-22,-0.0010210577811247123
2012-10-23,-0.0154740724988075
2012-10-24,0.009489865784984008
2012-10-25,0.02923022889691773
2012-10-26,-0.008990932583240241
2012-10-31,-0.002880338908676894
2012-11-01,0.00014438401757721486
2012-11-02,-0.0008663887716350294
2012-11-05,-0.007515493664937756
2012-11-06,0.003786131509695867
2012-11-07,-0.012621484758187251
2012-11-08,-0.016896734385862033
2012-11-09,0.0014945528699525923
2012-11-12,0.0010443945719225134
2012-11-13,-0.0034287030685983266
2012-11-14,-0.004786848062709348
2012-11-15,-0.0031563717471837505
2012-11-16,0.007539098699648195
2012-11-19,0.01646237287320207
2012-11-20,0.0055948612781897555
2012-11-21,0.002488947030948596
2012-11-23,0.016357460266103185
2012-11-26,-0.0015808623547098888
2012-11-27,-0.00705233084087753
2012-11-28,0.006522930850968223
2012-11-29,0.0008638088560417589
2012-11-30,0.00474858979003745
2012-12-03,-0.0035804187891981254
2012-12-04,-0.0038805716553160785
2012-12-05,0.001443010816678969
2012-12-06,0.007779872476268546
2012-12-07,0.004860889783542488
2012-12-10,-0.0009961409953792577
2012-12-11,0.006266233681173183
2012-12-12,0.0014150295417305614
2012-12-13,-0.008903396170854783
2012-12-14,-0.0028517928548129623
2012-12-17,0.0
2012-12-18,0.0005719066916336502
2012-12-19,-0.009003852161413639
2012-12-20,0.006922462678892405
2012-12-21,-0.01575474370927299
2012-12-24,-0.0029105876491609672
2012-12-26,-0.007588770284594926
2012-12-27,-0.00044112183919042813
2012-12-28,-0.012064194600924116
2012-12-31,0.011019989213024495
2013-01-02,0.022094469604585498
2013-01-03,-0.006341047866758931
2013-01-04,0.002030369816306221
2013-01-07,-0.006802324970307194
2013-01-08,-0.0016033500039120963
2013-01-09,0.0054004753045771015
2013-01-10,0.005662236199893922
2013-01-11,-0.0007214677434099759
2013-01-14,0.0059229924949690815
2013-01-15,0.003590356077886936
2013-01-16,0.0003174375542760455
2013-01-17,0.004759013435702952
2013-01-18,0.0038754084746566164
2013-01-22,0.00014295665536367963
2013-01-23,0.010579271350686259
2013-01-24,-0.0038194884604206836
2013-01-25,0.04018750650836944
2013-01-28,0.0070988787665835495
2013-01-29,0.016673357683121504
2013-01-30,0.001066686712531073
2013-01-31,0.0010655501043930204
2013-02-01,0.010111663676517724
2013-02-04,-0.008824794692522842
2013-02-05,0.005979802523117916
2013-02-06,0.005944827986963608
2013-02-07,0.0
2013-02-08,-0.005253013938583018
2013-02-11,0.0007920148069302524
2013-02-12,0.002242656681904487
2013-02-13,0.007633176714023193
2013-02-14,0.002873727603692311
2013-02-15,-0.0031258103645857016
2013-02-19,0.010974829149443366
2013-02-20,-0.003876965580278502
2013-02-21,-0.0005190444970847308
2013-02-22,-0.00064890879845525
2013-02-25,-0.013898097955414634
2013-02-26,0.002107584540112395
2013-02-27,0.00880655041669165
2013-02-28,-0.007426888206048199
2013-03-01,0.004069410062879308
2013-03-04,0.0024835214082157275
2013-03-05,0.004825411164186111
2013-03-06,0.0019470976558602082
2013-03-07,-0.003886254432407088
2013-03-08,0.003641192846458363
2013-03-11,0.0022025993148353518
2013-03-12,-0.0023267718454211828
2013-03-13,-0.004794831016588841
2013-03-14,0.007682241333318407
2013-03-15,-0.013567567752050147
2013-03-18,-0.002357618328655109
2013-03-19,0.012473869059055342
2013-03-20,0.006095200087538721
2013-03-21,-0.004769737626051818
2013-03-22,0.0007772249697453049
2013-03-25,-0.007636010197257237
2013-03-26,0.009390102699609937
2013-03-27,-0.004392738997693102
2013-03-28,0.0
2013-04-01,0.008305310572786162
2013-04-02,0.01621607155759075
2013-04-03,-0.010638224759661474
2013-04-04,0.005376337475982318
2013-04-05,-0.003947069295086814
2013-04-08,0.007158329718154777
2013-04-09,-0.006726632734641802
2013-04-10,0.012522304826212416
2013-04-11,0.0054264649725168645
2013-04-12,0.005146302874122544
2013-04-15,-0.0053696040471726825
2013-04-16,0.005649409238803971
2013-04-17,-0.012983538780077741
2013-04-18,0.010245553863810208
2013-04-19,0.019531473125464993
2013-04-22,-0.00036823728163037917
2013-04-23,0.01400501492193551
2013-04-24,-0.05880052377289169
2013-04-25,-0.007002180013775172
2013-04-26,0.006790159271021778
2013-04-29,0.007522647799884208
2013-04-30,-0.011715049779295716
